FileName,LOSS,UD_P_SNR,UD_S_SNR,UD_P_CC,UD_S_CC,UD_N_CC,NS_P_SNR,NS_S_SNR,NS_P_CC,NS_S_CC,NS_N_CC,EW_P_SNR,EW_S_SNR,EW_P_CC,EW_S_CC,EW_N_CC
110904.002941_E.NKNM.npz,50.149252735631016,43.541269302368164,42.37441062927246,0.9229367830803344,0.9203801151836344,0.01557146214696369,95.61278343200684,99.74603652954102,0.806365013641938,0.9520549138842045,0.9998494728095987,47.03634738922119,50.95550537109375,0.948556898061556,0.8228449641948277,-0.008417365855046237
110904.003257_E.SSHM.npz,162.12198367067757,97.66037940979004,96.13595008850098,0.9374681086366236,0.8718901034471312,0.9994373617431787,98.91233444213867,99.97307777404785,0.9216290825172258,0.8894991862265547,0.9997177212758838,95.6234359741211,97.92256355285645,0.8945343702715123,0.9534819546274786,0.9998443297300142
110904.004409_E.TACM.npz,170.54574407838626,96.59419059753418,95.52396774291992,0.9666311146099696,0.9454501856789983,0.9992810137835908,92.67158508300781,95.90956687927246,0.8949906206788396,0.9703440536185705,0.9995873101196687,96.17162704467773,98.87646675109863,0.9200089473576084,0.9614015419549676,0.9997753197993466
110904.011624_E.SRTM.npz,173.3412174908373,101.4630126953125,96.87934875488281,0.9799577248647388,0.9230063879432334,0.9812934089384634,101.07229232788086,102.22399711608887,0.8971453379269161,0.9383000237464277,0.9998230933589399,101.26162528991699,100.45933723449707,0.892319243986544,0.960706756682805,0.9996993371047976
110904.011624_E.YMKM.npz,193.8183762507755,104.12677764892578,100.34818649291992,0.9783139086471868,0.9801520656100184,0.9998083881683868,100.60177803039551,100.9427547454834,0.9637454143186948,0.9773436508758221,0.999722749378665,104.11535263061523,102.40174293518066,0.9646800223351315,0.9823874936710256,0.9996117727474501
110904.021620_E.IIDM.npz,144.25293992256084,97.33122825622559,95.77939987182617,0.8429460575223442,0.8460527012813324,0.9986365780969819,94.53641891479492,97.00640678405762,0.8702661708507344,0.8887753959836312,0.9998677701009616,94.44290161132812,97.37136840820312,0.8380484981218691,0.9152570035220099,0.9997557275790164
110904.031755_E.SRTM.npz,57.579995965178504,46.20516777038574,45.271620750427246,0.9166534698248365,0.9576505329902629,-0.01624143956294015,2.075129747390747,3.6755043268203735,0.8805610310878079,0.8816483313376435,0.7738132767291555,98.16986083984375,95.01703262329102,0.9618421982857129,0.9182898204990585,0.9997493003179222
110904.033748_E.MD1M.npz,147.62591999546953,14.356920719146729,11.603400707244873,0.9819201722961782,0.9990897440982363,0.2965788860965139,109.45269584655762,112.49846458435059,0.9804492794531062,0.9989035302690705,0.9995060481598375,109.6847915649414,110.92153549194336,0.9946246512299153,0.998517417572874,0.9952691765075933
110904.040232_E.TK2M.npz,83.12184410423365,1.224464476108551,101.37145042419434,0.999698999525302,0.8743212800358584,0.9994847606368065,0.6316322833299637,99.49782371520996,0.9996354152032741,0.8744649577908448,0.9993972146657181,1.5748021006584167,96.59771919250488,0.8854276461316238,0.8314129695213043,0.9998842460522347
110904.041542_E.MD1M.npz,159.83235327340006,96.52087211608887,91.44451141357422,0.9629830509153208,0.9462826055841431,0.9978591292994106,95.18455505371094,98.24014663696289,0.884198216837268,0.9543590499913186,0.9997481980735935,96.81523323059082,98.26420783996582,0.8049670303955915,0.9261806173867259,0.9997260439338547
110904.043825_E.SNSM.npz,149.29194051808727,99.48379516601562,96.93800926208496,0.8931299441877193,0.8049190512243426,0.9962825701389986,94.70449447631836,97.7109432220459,0.9348909417684518,0.8812283866333656,0.9999280649159257,91.07693672180176,94.98069763183594,0.9237356202154339,0.8653094314263254,0.9997583494655982
110904.045018_E.SRTM.npz,176.6634011651876,103.18669319152832,98.6031723022461,0.9575858848403107,0.9901932939084503,0.9995519057697052,95.78606605529785,99.42922592163086,0.8389764557372063,0.9852591316000566,0.9996624353189251,98.18537712097168,97.61072158813477,0.9243525078709369,0.9808838408138122,0.9994513588675265
110904.051737_E.MOKM.npz,160.493889736847,95.43148994445801,98.05539131164551,0.9103598539960215,0.946121190884003,0.9994151709548611,93.75306129455566,101.03734970092773,0.8437519856097941,0.9846312847575857,0.9994914279512078,92.15547561645508,98.89140129089355,0.8126206692728901,0.987086408677532,0.9995850133156428
110904.051737_E.TK2M.npz,191.25439449251803,101.28649711608887,103.05083274841309,0.9941692660157005,0.993776835735665,0.9990389736201891,97.14520454406738,102.82578468322754,0.922363138383578,0.9969569098831105,0.999813374285099,93.99007797241211,101.64453506469727,0.966385061293482,0.996556033458101,0.9990339601307678
110904.052746_E.IIDM.npz,99.37182424254922,93.83378982543945,90.87977409362793,0.785829366155914,0.9639402355686161,0.9979287491064679,22.9335880279541,24.095942974090576,0.9346476103972143,0.9609481952357478,0.07320858640532006,92.53767013549805,92.76297569274902,0.9544642874588372,0.8793310537964577,0.9991823949939861
110904.052746_E.NKMM.npz,159.44285598996115,99.10892486572266,96.65159225463867,0.9127918212154411,0.9636528896211326,0.9990639414708978,93.49018096923828,93.22695732116699,0.8374379823830745,0.8473508503656513,0.999511884084653,95.80615043640137,95.1246452331543,0.9693263590336466,0.9397205992193406,0.9996973487133822
110904.052746_E.TKWM.npz,149.0656422935435,102.24063873291016,99.67056274414062,0.9454983619377715,0.9328602211119824,0.9996576082161563,95.74892997741699,98.97257804870605,0.8347124724706166,0.875676707670695,0.9996339784402861,94.04719352722168,96.76694869995117,0.8537650151657589,0.7791824275664231,0.9996405251353806
110904.060337_E.IIDM.npz,148.27972370194178,96.47013664245605,96.42183303833008,0.8742880837847029,0.9142001879639795,0.9993360422262075,94.2426872253418,98.06414604187012,0.8060564071345642,0.9369424123319754,0.9995731571442559,90.14580726623535,95.61563491821289,0.8533617074790767,0.9187108156255128,0.9997166791293444
110904.060337_E.MD1M.npz,154.79135295962624,98.66339683532715,99.27620887756348,0.8839992660392014,0.8830209437123099,0.9994349044623261,91.48853302001953,95.97773551940918,0.8655684555423245,0.9126571652584446,0.9996787824858544,89.75838661193848,96.51156425476074,0.9092124383391526,0.9564340562191629,0.9995456522396261
110904.060337_E.SNSM.npz,134.50934868159044,87.0237922668457,89.2171859741211,0.896628129394783,0.867441881486243,0.9987176162781466,92.87219047546387,100.0297737121582,0.9447419317409192,0.9675561609015763,0.999474897203394,-3.2462498545646667,98.21295738220215,0.9997417161030944,0.9524720325075284,0.9995719018284049
110904.060337_E.TACM.npz,159.6377898904115,98.48172187805176,99.22619819641113,0.9123430333124591,0.9731245792365273,0.9987367323417067,92.76582717895508,96.40239715576172,0.8017370581805209,0.9374418154229416,0.9987402647017156,92.51617431640625,99.28102493286133,0.86151654001808,0.9787385331946565,0.9992938402502428
110904.065031_E.MD1M.npz,131.598905575683,99.34578895568848,100.06712913513184,0.9210634703033218,0.9083601759001161,0.9989296346787503,94.73362922668457,101.45869255065918,0.5879006878045784,0.8647310294037904,0.9995713808952984,97.69139289855957,103.51134300231934,0.7116364502888021,0.8973507425023439,0.9996322188965643
110904.065031_E.SSHM.npz,148.49643176320606,96.16225242614746,97.21949577331543,0.8747023185728419,0.8993449490260002,0.9996328158515743,96.40165328979492,99.4218921661377,0.816961575766107,0.9047421445644528,0.9996535815436068,94.90256309509277,98.97262573242188,0.8489920579580649,0.9039408510335355,0.9996071237693894
110904.065031_E.TACM.npz,174.67314549376673,100.80092430114746,101.8000602722168,0.9689480610360253,0.9655704322821882,0.9993792645591584,99.10634994506836,102.72568702697754,0.8246075954117831,0.9854964635237448,0.9994242615788017,98.37100982666016,103.49149703979492,0.9235013425503136,0.9159026794411449,0.9995275770931421
110904.073919_E.TKWM.npz,172.34217070480193,99.61313247680664,101.87673568725586,0.8810630948232959,0.9757645446995984,0.9993334582750383,99.10136222839355,102.79223442077637,0.9133055839872031,0.9605311546350683,0.9992768667742936,96.30746841430664,100.13450622558594,0.8745592366712542,0.9727355180815999,0.9989121294687425
